5.00e+00   51.8679
5.61e+00   49.6161
6.29e+00   47.8623
7.06e+00   46.4960
7.92e+00   45.4285
8.89e+00   44.5904
9.98e+00   43.9288
1.12e+01   43.4038
1.26e+01   42.9857
1.41e+01   42.6524
1.58e+01   42.3878
1.77e+01   42.1798
1.99e+01   42.0195
2.23e+01   41.9006
2.51e+01   41.8183
2.81e+01   41.7693
3.15e+01   41.7511
3.54e+01   41.7622
3.97e+01   41.8017
4.46e+01   41.8691
5.00e+01   41.9645
5.61e+01   42.0883
6.29e+01   42.2411
7.06e+01   42.4240
7.92e+01   42.6384
8.89e+01   42.8857
9.98e+01   43.1678
1.12e+02   43.4866
1.26e+02   43.8445
1.41e+02   44.2438
1.58e+02   44.6871
1.77e+02   45.1774
1.99e+02   45.7174
2.23e+02   46.3104
2.51e+02   46.9596
2.81e+02   47.6683
3.15e+02   48.4398
3.54e+02   49.2777
3.97e+02   50.1854
4.46e+02   51.1663
5.00e+02   52.2239
5.61e+02   53.3614
6.29e+02   54.5821
7.06e+02   55.8888
7.92e+02   57.2846
8.89e+02   58.7720
9.98e+02   60.3532
1.12e+03   62.0305
1.26e+03   63.8057
1.41e+03   65.6801
1.58e+03   67.6549
1.77e+03   69.7311
1.99e+03   71.9090
2.23e+03   74.1890
2.51e+03   76.5708
2.81e+03   79.0542
3.15e+03   81.6383
3.54e+03   84.3224
3.97e+03   87.1053
4.46e+03   89.9855
5.00e+03   92.9617
5.61e+03   96.0321
6.29e+03   99.1950
7.06e+03   102.4484
7.92e+03   105.7905
8.89e+03   109.2193
9.98e+03   112.7326
1.12e+04   116.3286
1.26e+04   120.0052
1.41e+04   123.7604
1.58e+04   127.5922
1.77e+04   131.4986
1.99e+04   135.4776
2.23e+04   139.5272
2.51e+04   143.6456
2.81e+04   147.8306
3.15e+04   152.0804
3.54e+04   156.3930
3.97e+04   160.7664
4.46e+04   165.1989
5.00e+04   169.6887
5.61e+04   174.2339
6.29e+04   178.8330
7.06e+04   183.4844
7.92e+04   188.1869
8.89e+04   192.9392
9.98e+04   197.7403
1.12e+05   202.5891
1.26e+05   207.4849
1.41e+05   212.4269
1.58e+05   217.4143
1.77e+05   222.4465
1.99e+05   227.5227
2.23e+05   232.6421
2.51e+05   237.8038
2.81e+05   243.0068
3.15e+05   248.2499
3.54e+05   253.5320
3.97e+05   258.8516
4.46e+05   264.2073
5.00e+05   269.5976
5.61e+05   275.0210
6.29e+05   280.4762
7.06e+05   285.9618
7.92e+05   291.4767
8.89e+05   297.0199
9.98e+05   302.5906
1.12e+06   308.1884
