5.00e+00   52.2880
5.61e+00   50.1441
6.29e+00   48.3565
7.06e+00   46.8705
7.92e+00   45.6384
8.89e+00   44.6194
9.98e+00   43.7794
1.12e+01   43.0903
1.26e+01   42.5295
1.41e+01   42.0785
1.58e+01   41.7229
1.77e+01   41.4511
1.99e+01   41.2542
2.23e+01   41.1252
2.51e+01   41.0586
2.81e+01   41.0504
3.15e+01   41.0974
3.54e+01   41.1971
3.97e+01   41.3479
4.46e+01   41.5483
5.00e+01   41.7976
5.61e+01   42.0949
6.29e+01   42.4399
7.06e+01   42.8321
7.92e+01   43.2713
8.89e+01   43.7573
9.98e+01   44.2899
1.12e+02   44.8690
1.26e+02   45.4944
1.41e+02   46.1658
1.58e+02   46.8831
1.77e+02   47.6458
1.99e+02   48.4537
2.23e+02   49.3064
2.51e+02   50.2033
2.81e+02   51.1439
3.15e+02   52.1277
3.54e+02   53.1540
3.97e+02   54.2222
4.46e+02   55.3314
5.00e+02   56.4810
5.61e+02   57.6701
6.29e+02   58.8978
7.06e+02   60.1633
7.92e+02   61.4657
8.89e+02   62.8041
9.98e+02   64.1774
1.12e+03   65.5849
1.26e+03   67.0255
1.41e+03   68.4983
1.58e+03   70.0023
1.77e+03   71.5366
1.99e+03   73.1003
2.23e+03   74.6924
2.51e+03   76.3120
2.81e+03   77.9582
3.15e+03   79.6301
3.54e+03   81.3268
3.97e+03   83.0475
4.46e+03   84.7913
5.00e+03   86.5574
5.61e+03   88.3450
6.29e+03   90.1534
7.06e+03   91.9817
7.92e+03   93.8292
8.89e+03   95.6953
9.98e+03   97.5791
1.12e+04   99.4801
1.26e+04   101.3976
1.41e+04   103.3309
1.58e+04   105.2794
1.77e+04   107.2426
1.99e+04   109.2199
2.23e+04   111.2106
2.51e+04   113.2143
2.81e+04   115.2305
3.15e+04   117.2586
3.54e+04   119.2982
3.97e+04   121.3487
4.46e+04   123.4098
5.00e+04   125.4810
5.61e+04   127.5619
6.29e+04   129.6520
7.06e+04   131.7510
7.92e+04   133.8584
8.89e+04   135.9739
9.98e+04   138.0970
1.12e+05   140.2275
1.26e+05   142.3649
1.41e+05   144.5089
1.58e+05   146.6592
1.77e+05   148.8154
1.99e+05   150.9771
2.23e+05   153.1442
2.51e+05   155.3161
2.81e+05   157.4928
3.15e+05   159.6737
3.54e+05   161.8588
3.97e+05   164.0476
4.46e+05   166.2399
5.00e+05   168.4354
5.61e+05   170.6340
6.29e+05   172.8353
7.06e+05   175.0391
7.92e+05   177.2452
8.89e+05   179.4534
9.98e+05   181.6635
1.12e+06   183.8752
