2760.000    84.70000   3.3000000        0.0
7000.000    98.58000   2.2300000 	0.0
7000.000    98.00000   2.5000000 	0.0
7000.000    99.10000   4.3000000 	0.0
7000.000    98.30000   2.8000000 	0.0
8000.000    101.7000   2.9000000 	0.0
8000.000    102.9000   2.3000000	0.0
8000.000    103.0000   2.3000000	0.0
8000.000    101.5000   2.1000000	0.0
8000.000    101.9000   2.1000000	0.0
13000.00    110.6000   3.4000000        0.0
13000.00    110.3000   3.5000000        0.0
